log_raised_by_quarter,tokenforsale_dummy,kyc_dummy,whitelist_dummy,presale_raised_dummy,ethereum,whitelist_dummy,ind_entertainment,ind_business_services,ind_blockchain,ind_other_software,ind_finance,presale_dummy,presale_raised_dummy,percent_forsale,percent_forsale_ifpresent,percent_forsale_dummy,listing_dummy
22.27552,1,1,0,0,1,0,1,0,0,0,0,1,0,0.6382023,0.6382023,1,1
22.39378,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0483,0.0483,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.77,0.77,1,1
20.89957,1,1,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.41159,1,0,0,0,1,0,0,1,0,0,0,0,0,0.76,0.76,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,1
22.27552,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6,0.6,1,1
22.06915,1,1,1,0,1,1,0,0,0,1,0,0,0,0.8,0.8,1,1
22.27552,1,0,0,0,1,0,1,0,0,0,0,1,0,0.2,0.2,1,1
22.41159,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.2571429,0.2571429,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.162,0.162,1,1
22.53391,1,0,1,0,0,1,0,0,0,0,1,1,0,0.17,0.17,1,1
22.06915,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,1
22.39378,1,1,0,0,1,0,0,1,0,0,0,1,0,0.25,0.25,1,1
22.27552,1,0,0,1,1,0,0,0,0,0,0,0,1,0.5,0.5,1,1
22.41159,1,1,1,1,1,1,0,1,0,0,0,1,1,0.29,0.29,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
17.40756,0,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,1
22.39378,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.4,0.4,1,0
22.27552,1,1,1,1,1,1,1,0,0,0,0,0,1,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.65,0.65,1,1
22.53391,1,1,0,1,1,0,0,0,0,1,0,1,1,0.5,0.5,1,1
22.39378,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7971105,0.7971105,1,1
17.43159,1,0,0,0,0,0,0,0,0,0,1,0,0,0.95,0.95,1,1
22.27552,1,1,0,1,1,0,0,0,0,1,0,1,1,0.3112804,0.3112804,1,1
21.72063,1,1,0,0,1,0,0,1,0,0,0,0,0,0.5,0.5,1,1
21.72063,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.3,0.3,1,1
22.41159,1,1,1,1,1,1,0,1,0,0,0,1,1,0.33,0.33,1,1
22.53391,0,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,1
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,0.18,0.18,1,1
22.53391,1,1,0,0,1,0,0,0,1,0,0,0,0,0.34,0.34,1,1
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.8097166,0.8097166,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0668221,0.0668221,1,1
22.39378,1,1,0,1,1,0,0,0,0,1,0,0,1,0.5749403,0.5749403,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.51,0.51,1,1
21.72063,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1
22.27552,1,1,1,0,1,1,0,1,0,0,0,1,0,0.6,0.6,1,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.55,0.55,1,1
22.41159,1,1,1,0,0,1,0,0,1,0,0,0,0,0.5,0.5,1,1
22.53391,1,1,0,1,0,0,0,1,0,0,0,1,1,0.208,0.208,1,1
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,1
22.27552,1,1,1,0,1,1,1,0,0,0,0,1,0,,0,0,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
22.27552,1,0,1,1,1,1,0,0,0,0,1,0,1,0.4,0.4,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.4,0.4,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
21.72063,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,1,1,0.3,0.3,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,0,0,1,0,1,0,0,0,0,0,0,0.3,0.3,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,1,0,0,0.6362059,0.6362059,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,0,0,0.16,0.16,1,1
22.27552,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,0.625,0.625,1,1
22.27552,1,1,0,1,1,0,0,0,1,0,0,1,1,0.275,0.275,1,1
21.72063,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,1,0,0,1,1,0.66,0.66,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,1,1
22.53391,1,1,0,0,0,0,0,0,0,1,0,1,0,0.434,0.434,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.9489602,0.9489602,1,1
21.72063,1,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,1,0,1,1,0,0,0,0,1,0,0,0.7692308,0.7692308,1,1
17.43159,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,1,0,0.2630346,0.2630346,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.3,0.3,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.618,0.618,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.41,0.41,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.39378,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1
22.27552,1,1,1,1,1,1,0,0,0,0,0,1,1,0.6,0.6,1,1
21.72063,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.27552,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.27552,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,1
21.72063,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,1,1,0,1,0,0,0,0,1,1,0.6,0.6,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7638889,0.7638889,1,1
22.41159,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0313412,0.0313412,1,1
22.39378,1,1,0,0,1,0,0,1,0,0,0,0,0,0.3333,0.3333,1,1
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,0
22.53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.67,0.67,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.51,0.51,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
21.72063,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,1
21.72063,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,0,0,0.4,0.4,1,0
21.72063,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.85,0.85,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,0,0,0.4352653,0.4352653,1,1
22.39378,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0309406,0.0309406,1,0
20.89957,1,1,1,0,0,1,0,0,0,0,0,0,0,0.005,0.005,1,1
22.27552,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,1
21.72063,1,1,0,0,1,0,0,1,0,0,0,1,0,0.65,0.65,1,1
22.53391,1,0,0,0,1,0,0,0,1,0,0,1,0,0.7,0.7,1,1
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,0.67,0.67,1,0
22.27552,1,1,0,0,1,0,0,1,0,0,0,1,0,0.78,0.78,1,1
22.39378,1,1,0,0,0,0,0,0,0,0,1,0,0,0.9,0.9,1,1
22.27552,1,1,1,0,0,1,0,0,0,0,0,0,0,0.2225,0.2225,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.3,0.3,1,1
21.72063,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,1
21.53017,1,1,1,0,1,1,0,0,0,1,0,1,0,0.595,0.595,1,1
22.39378,1,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,1
22.27552,1,1,1,1,1,1,0,0,0,0,0,0,1,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.0281426,0.0281426,1,1
22.27552,1,1,0,0,1,0,0,0,1,0,0,1,0,0.5,0.5,1,1
22.53391,1,0,1,0,1,1,0,0,0,0,0,0,0,0.7125,0.7125,1,1
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,0,1,1,0,1,1,0,1,0,0,0,1,0,,0,0,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.2,0.2,1,1
22.39378,1,0,0,0,1,0,1,0,0,0,0,0,0,0.046413,0.046413,1,1
22.53391,1,0,1,0,1,1,0,0,0,0,0,0,0,0.7,0.7,1,1
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.48,0.48,1,1
21.72063,1,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,1,1
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4,0.4,1,1
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.9199854,0.9199854,1,1
22.53391,1,1,1,0,1,1,0,1,0,0,0,1,0,0.7,0.7,1,1
22.41159,1,1,0,0,1,0,0,0,0,1,0,1,0,0.5,0.5,1,1
22.27552,1,1,0,0,1,0,1,0,0,0,0,0,0,0.3910381,0.3910381,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.9995003,0.9995003,1,1
21.72063,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.8,1,1
17.43159,1,1,0,0,1,0,1,0,0,0,0,0,0,0.9999852,0.9999852,1,1
22.53391,1,0,0,0,1,0,0,0,0,1,0,1,0,0.11,0.11,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,1
22.53391,1,0,0,0,1,0,0,0,0,1,0,1,0,0.35,0.35,1,1
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0878735,0.0878735,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,1,0,0.55,0.55,1,0
21.72063,1,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,1
22.53391,1,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0
22.27552,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,0,1
22.39378,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.39378,1,0,0,0,0,0,0,0,0,0,1,0,0,0.09999,0.09999,1,1
22.39378,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.6,0.6,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.65,0.65,1,0
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,0,0,0,0,1,0,0,0,0,0.3,0.3,1,1
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.44,0.44,1,1
21.72063,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.727,0.727,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6492317,0.6492317,1,1
22.27552,1,0,0,1,1,0,1,0,0,0,0,1,1,0.5,0.5,1,1
22.41159,1,0,1,0,1,1,0,0,0,0,0,0,0,0.2,0.2,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8,0.8,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,0.084,0.084,1,1
22.41159,1,1,1,1,1,1,0,0,0,0,1,1,1,0.0005241,0.0005241,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.4247655,0.4247655,1,1
17.43159,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.8,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.85,0.85,1,1
17.43159,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
22.53391,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0
21.72063,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,1,0,1,0,0,0,0,1,1,1,0.1,0.1,1,1
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0.4,1,1
22.41159,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.27552,1,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,1,1,0,1,1,0,0,1,0,0,0,0,0.11,0.11,1,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.3,0.3,1,1
20.89957,1,1,1,0,0,1,0,0,1,0,0,0,0,0.446,0.446,1,1
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.65,0.65,1,1
22.41159,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,1
22.41159,1,1,1,1,1,1,0,0,0,0,0,1,1,0.6,0.6,1,1
22.53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.41159,1,1,1,0,0,1,0,0,0,0,1,1,0,0.75,0.75,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.4,0.4,1,1
21.53017,1,0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,0,0,0.35,0.35,1,1
21.72063,1,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.41159,1,1,1,0,0,1,0,0,1,0,0,0,0,0.2,0.2,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1
22.41159,1,1,1,0,0,1,1,0,0,0,0,0,0,0.65,0.65,1,1
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.525641,0.525641,1,1
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,0.45,0.45,1,1
22.41159,1,1,1,1,1,1,0,0,0,1,0,0,1,0.25,0.25,1,1
22.27552,0,0,0,1,1,0,0,0,0,1,0,0,1,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4342596,0.4342596,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.43,0.43,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.75,0.75,1,1
22.41159,1,0,1,0,1,1,1,0,0,0,0,1,0,0.05,0.05,1,0
22.53391,1,1,0,0,0,0,0,0,0,0,1,1,0,0.9989443,0.9989443,1,1
22.27552,1,1,0,1,0,0,0,1,0,0,0,1,1,0.5,0.5,1,1
21.53017,1,0,0,0,1,0,0,1,0,0,0,1,0,0.6,0.6,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.27552,0,0,0,0,1,0,0,0,1,0,0,1,0,,0,0,1
22.53391,1,1,1,0,1,1,1,0,0,0,0,0,0,0.07,0.07,1,1
22.27552,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7,0.7,1,1
22.27552,1,1,0,1,1,0,0,0,0,0,1,1,1,0.3,0.3,1,1
17.43159,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
20.89957,1,0,0,0,1,0,0,0,1,0,0,0,0,0.43,0.43,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.15,0.15,1,1
22.41159,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1
22.41159,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,1
22.41159,0,1,1,0,1,1,0,0,0,0,0,1,0,,0,0,1
21.72063,1,0,0,1,1,0,1,0,0,0,0,0,1,0.3,0.3,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.4511,0.4511,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,0.3387097,0.3387097,1,1
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
22.41159,1,1,0,0,1,0,0,1,0,0,0,1,0,0.84,0.84,1,1
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,1,0,0,1,0,0.53,0.53,1,1
22.06915,0,1,1,0,1,1,0,1,0,0,0,1,0,,0,0,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.53391,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
20.89957,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.53391,0,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,1
22.53391,1,0,1,1,1,1,0,0,0,0,1,0,1,0.02,0.02,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.55,0.55,1,1
22.41159,1,1,1,1,1,1,0,0,1,0,0,1,1,0.4,0.4,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.75,0.75,1,1
22.39378,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,1,0,1,0,0.3444445,0.3444445,1,1
22.41159,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
21.72063,1,0,0,0,1,0,0,0,0,1,0,1,0,0.51,0.51,1,1
22.53391,0,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,1
22.27552,0,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.88,0.88,1,0
21.53017,1,1,1,0,0,1,0,0,0,0,0,0,0,0.2002002,0.2002002,1,1
21.72063,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.41159,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.5942308,0.5942308,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,0.3,0.3,1,1
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.3475,0.3475,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,1,1
22.06915,0,1,1,0,1,1,0,0,1,0,0,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,1,0,0,1,0,0.5,0.5,1,1
22.53391,1,1,1,1,1,1,1,0,0,0,0,0,1,0.45,0.45,1,1
22.41159,1,1,1,1,1,1,0,0,0,1,0,1,1,0.4,0.4,1,1
22.06915,1,0,0,0,1,0,0,0,1,0,0,0,0,0.3,0.3,1,1
22.06915,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,1
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.3,0.3,1,1
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.63,0.63,1,0
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.8333333,0.8333333,1,1
22.27552,0,1,0,1,1,0,0,0,0,0,0,0,1,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,0,1,0,,0,0,1
21.72063,1,1,1,1,1,1,0,1,0,0,0,0,1,0.7039928,0.7039928,1,1
21.53017,0,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,1
21.72063,1,0,0,1,1,0,0,0,0,0,1,0,1,,0,0,1
22.39378,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
21.72063,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1
17.40756,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,1
22.27552,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,1
21.72063,1,0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,1
21.72063,1,0,0,1,1,0,0,0,0,0,1,0,1,0.68,0.68,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,1,0,0,0.8245921,0.8245921,1,1
21.72063,1,1,0,0,1,0,0,0,0,1,0,0,0,0.7,0.7,1,1
22.27552,1,1,0,0,1,0,0,1,0,0,0,1,0,0.62,0.62,1,1
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.39378,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
19.2891,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
22.53391,1,1,1,0,0,1,0,0,1,0,0,0,0,0.4,0.4,1,1
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5333334,0.5333334,1,1
22.27552,1,1,0,1,0,0,1,0,0,0,0,0,1,0.6,0.6,1,1
22.27552,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0.3,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,1
21.53017,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
21.72063,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.39378,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9995109,0.9995109,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,1,1,1,1,1,0,0,0,0,1,1,1,0.4,0.4,1,1
22.39378,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,1
22.06915,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
16.87992,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8163266,0.8163266,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.25,0.25,1,0
22.39378,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.8333333,0.8333333,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.6,0.6,1,1
22.53391,1,0,1,1,1,1,0,0,1,0,0,1,1,0.0233333,0.0233333,1,1
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,1
21.53017,1,1,1,1,0,1,0,0,0,0,0,1,1,0.6,0.6,1,1
22.27552,1,1,1,0,1,1,0,0,0,0,0,0,0,0.3,0.3,1,1
22.39378,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.2,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.7196937,0.7196937,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.7944537,0.7944537,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.06915,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
22.39378,1,1,0,0,0,0,0,0,0,1,0,0,0,0.9013187,0.9013187,1,1
22.53391,1,1,0,0,0,0,0,0,0,0,1,1,0,0.8,0.8,1,0
22.53391,1,0,1,0,0,1,1,0,0,0,0,1,0,0.1,0.1,1,1
21.72063,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.1,1,1
22.27552,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.8,0.8,1,0
22.53391,1,0,1,1,1,1,0,0,0,0,1,1,1,0.69,0.69,1,1
21.72063,1,0,0,0,1,0,1,0,0,0,0,0,0,0.74,0.74,1,0
22.41159,1,1,1,1,1,1,0,1,0,0,0,1,1,0.3,0.3,1,1
22.41159,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0
22.53391,1,1,0,0,1,0,0,1,0,0,0,0,0,0.5,0.5,1,0
19.63956,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6,0.6,1,1
18.86238,1,0,1,0,0,1,0,0,1,0,0,0,0,0.18,0.18,1,0
